episode_id,t_step,event_type,phase,risk_before,risk_after,world_x,world_y,world_z,resolved_by,resume_success
drawer-sensor-s1-octo-ep003,1,pause,open_drawer,0.499145,0.379145,0.11322,-0.328162,0.351099,reobserve,True
drawer-sensor-s1-octo-ep004,0,fallback,open_drawer,0.537667,0.226507,0.3651,0.059297,0.395634,fallback_planner,True
drawer-sensor-s1-octo-ep004,1,pause,open_drawer,0.482796,0.362796,0.121206,-0.162191,0.330023,reobserve,True
drawer-sensor-s2-openvla-ep000,0,fallback,open_drawer,0.691017,0.384337,0.407696,0.224313,0.371775,fallback_planner,True
drawer-sensor-s2-openvla-ep000,1,fallback,open_drawer,0.654371,0.347691,0.106387,-0.175448,0.352733,fallback_planner,True
drawer-sensor-s2-openvla-ep000,2,fallback,grasp_block,0.622091,0.315411,-0.431224,0.000834,0.304104,fallback_planner,True
drawer-sensor-s2-openvla-ep000,3,fallback,grasp_block,0.576034,0.269354,0.116013,0.385556,0.300439,fallback_planner,True
drawer-sensor-s2-openvla-ep000,4,fallback,grasp_block,0.567844,0.261164,0.388282,0.362997,0.272455,fallback_planner,True
drawer-sensor-s2-openvla-ep000,5,fallback,place_in_bin,0.542816,0.236136,0.213776,0.10796,0.260649,fallback_planner,True
drawer-sensor-s2-openvla-ep000,6,fallback,place_in_bin,0.506809,0.200129,-0.460754,-0.213984,0.212459,fallback_planner,True
drawer-sensor-s2-openvla-ep000,7,pause,place_in_bin,0.462172,0.342172,0.28581,0.487891,0.199266,reobserve,True
drawer-sensor-s2-openvla-ep001,0,fallback,open_drawer,0.69417,0.38749,0.074784,-0.243583,0.353102,fallback_planner,True
drawer-sensor-s2-openvla-ep001,1,fallback,open_drawer,0.654897,0.348217,0.391825,0.036077,0.334145,fallback_planner,True
drawer-sensor-s2-openvla-ep001,2,fallback,grasp_block,0.617448,0.310768,0.361537,0.428379,0.296564,fallback_planner,True
drawer-sensor-s2-openvla-ep001,3,fallback,grasp_block,0.575467,0.268787,0.007522,-0.088063,0.319814,fallback_planner,True
drawer-sensor-s2-openvla-ep001,4,fallback,grasp_block,0.572962,0.266282,0.231416,0.349967,0.249384,fallback_planner,True
drawer-sensor-s2-openvla-ep001,5,fallback,place_in_bin,0.537618,0.230938,0.224944,-0.348605,0.254896,fallback_planner,True
drawer-sensor-s2-openvla-ep001,6,fallback,place_in_bin,0.506931,0.200251,0.082192,0.107831,0.194809,fallback_planner,True
drawer-sensor-s2-openvla-ep001,7,pause,close_drawer,0.464204,0.344204,0.421176,-0.303118,0.224076,reobserve,True
drawer-sensor-s2-openvla-ep002,0,fallback,open_drawer,0.692945,0.386265,-0.398627,0.034775,0.381906,fallback_planner,True
drawer-sensor-s2-openvla-ep002,1,fallback,open_drawer,0.653968,0.347288,0.024908,-0.225348,0.346283,fallback_planner,True
drawer-sensor-s2-openvla-ep002,2,fallback,grasp_block,0.614893,0.308213,-0.455637,-0.206997,0.354135,fallback_planner,True
drawer-sensor-s2-openvla-ep002,3,fallback,grasp_block,0.617221,0.310541,-0.160273,0.231587,0.287075,fallback_planner,True
drawer-sensor-s2-openvla-ep002,4,fallback,grasp_block,0.57602,0.26934,0.300396,-0.237413,0.311857,fallback_planner,True
drawer-sensor-s2-openvla-ep002,5,fallback,place_in_bin,0.540804,0.234124,-0.386477,0.258906,0.247073,fallback_planner,True
drawer-sensor-s2-openvla-ep002,6,fallback,place_in_bin,0.500009,0.193329,-0.047246,0.444969,0.21537,fallback_planner,True
drawer-sensor-s2-openvla-ep002,7,pause,place_in_bin,0.4723,0.3523,-0.007393,-0.158677,0.207947,reobserve,True
drawer-sensor-s2-openvla-ep002,9,fallback,close_drawer,0.537377,0.232697,-0.235813,-0.180516,0.160053,fallback_planner,True
drawer-sensor-s2-openvla-ep002,10,pause,close_drawer,0.463144,0.343144,0.402,-0.317567,0.115089,reobserve,True
drawer-sensor-s2-openvla-ep003,0,fallback,open_drawer,0.686802,0.380122,-0.32923,0.394648,0.375058,fallback_planner,True
drawer-sensor-s2-openvla-ep003,1,fallback,open_drawer,0.65627,0.34959,-0.294591,0.188498,0.342516,fallback_planner,True
drawer-sensor-s2-openvla-ep003,2,fallback,grasp_block,0.610446,0.303766,0.061876,0.50237,0.30774,fallback_planner,True
drawer-sensor-s2-openvla-ep003,3,fallback,grasp_block,0.620889,0.314209,0.05529,0.27137,0.286331,fallback_planner,True
drawer-sensor-s2-openvla-ep003,4,fallback,grasp_block,0.574561,0.267881,-0.019416,-0.28108,0.260437,fallback_planner,True
drawer-sensor-s2-openvla-ep003,5,fallback,place_in_bin,0.540174,0.233494,0.182977,-0.271513,0.269361,fallback_planner,True
drawer-sensor-s2-openvla-ep003,6,fallback,place_in_bin,0.542032,0.235352,-0.328427,-0.059264,0.251899,fallback_planner,True
drawer-sensor-s2-openvla-ep003,7,pause,place_in_bin,0.472035,0.352035,-0.028836,0.266014,0.195772,reobserve,True
drawer-sensor-s2-openvla-ep003,9,fallback,close_drawer,0.537337,0.232657,0.262876,0.466825,0.167944,fallback_planner,True
drawer-sensor-s2-openvla-ep003,10,pause,close_drawer,0.462799,0.342799,-0.141198,0.41843,0.119827,reobserve,True
drawer-sensor-s2-openvla-ep004,0,fallback,open_drawer,0.695868,0.389188,-0.250603,-0.19592,0.384945,fallback_planner,True
drawer-sensor-s2-openvla-ep004,1,fallback,open_drawer,0.66087,0.35419,0.431058,0.111308,0.357052,fallback_planner,True
drawer-sensor-s2-openvla-ep004,2,fallback,grasp_block,0.61899,0.31231,-0.5142,0.358841,0.320796,fallback_planner,True
drawer-sensor-s2-openvla-ep004,3,fallback,grasp_block,0.572309,0.265629,-0.049852,0.181217,0.319908,fallback_planner,True
drawer-sensor-s2-openvla-ep004,4,fallback,grasp_block,0.579625,0.272945,-0.061717,0.223405,0.262764,fallback_planner,True
drawer-sensor-s2-openvla-ep004,5,fallback,place_in_bin,0.541206,0.234526,-0.303677,0.170205,0.239457,fallback_planner,True
drawer-sensor-s2-openvla-ep004,6,fallback,place_in_bin,0.504976,0.198296,0.014211,-0.055021,0.192799,fallback_planner,True
drawer-sensor-s2-openvla-ep004,7,pause,close_drawer,0.46328,0.34328,0.053724,0.446656,0.227641,reobserve,True
drawer-sensor-s2-openvla-ep004,8,fallback,close_drawer,0.540081,0.235401,0.360918,0.487317,0.182408,fallback_planner,True
drawer-sensor-s2-openvla-ep004,9,pause,close_drawer,0.469807,0.349807,0.276756,0.31295,0.140666,reobserve,True
drawer-sensor-s2-octo-ep000,0,fallback,open_drawer,0.782142,0.475462,0.275543,-0.196687,0.356086,fallback_planner,True
drawer-sensor-s2-octo-ep000,1,fallback,open_drawer,0.748153,0.441473,-0.21421,-0.207125,0.377875,fallback_planner,True
drawer-sensor-s2-octo-ep000,2,fallback,grasp_block,0.730316,0.423636,-0.516614,0.349438,0.321079,fallback_planner,True
drawer-sensor-s2-octo-ep000,3,fallback,grasp_block,0.715459,0.408779,-0.335685,0.119406,0.3237,fallback_planner,True
drawer-sensor-s2-octo-ep000,4,fallback,grasp_block,0.691575,0.384895,-0.389114,0.471571,0.273624,fallback_planner,True
drawer-sensor-s2-octo-ep000,5,fallback,grasp_block,0.664541,0.357861,0.420331,0.305476,0.309546,fallback_planner,True
drawer-sensor-s2-octo-ep000,6,fallback,place_in_bin,0.628319,0.321639,-0.034737,0.425457,0.243563,fallback_planner,True
drawer-sensor-s2-octo-ep000,7,fallback,place_in_bin,0.632816,0.326136,-0.072069,0.162433,0.219446,fallback_planner,True
drawer-sensor-s2-octo-ep000,8,fallback,close_drawer,0.587064,0.280384,0.357924,-0.017687,0.205245,fallback_planner,True
drawer-sensor-s2-octo-ep000,9,fallback,close_drawer,0.542304,0.235624,0.312482,0.373065,0.161139,fallback_planner,True
drawer-sensor-s2-octo-ep000,10,pause,close_drawer,0.488862,0.368862,0.013758,0.24067,0.133033,reobserve,True
drawer-sensor-s2-octo-ep001,0,fallback,open_drawer,0.785085,0.478405,0.242396,0.207812,0.408196,fallback_planner,True
drawer-sensor-s2-octo-ep001,1,fallback,open_drawer,0.755498,0.448818,-0.173167,0.446378,0.380131,fallback_planner,True
drawer-sensor-s2-octo-ep001,2,fallback,open_drawer,0.747809,0.441129,-0.033747,-0.286028,0.339151,fallback_planner,True
drawer-sensor-s2-octo-ep001,3,fallback,grasp_block,0.707181,0.400501,-0.219443,0.51004,0.328041,fallback_planner,True
drawer-sensor-s2-octo-ep001,4,fallback,grasp_block,0.695259,0.388579,0.167327,-0.037751,0.302302,fallback_planner,True
drawer-sensor-s2-octo-ep001,5,fallback,grasp_block,0.688406,0.381726,-0.012812,-0.333962,0.262195,fallback_planner,True
drawer-sensor-s2-octo-ep001,6,fallback,place_in_bin,0.633924,0.327244,0.366538,-0.290932,0.253333,fallback_planner,True
drawer-sensor-s2-octo-ep001,7,fallback,place_in_bin,0.625364,0.318684,-0.4067,0.304855,0.224082,fallback_planner,True
drawer-sensor-s2-octo-ep001,8,fallback,close_drawer,0.576171,0.269491,-0.384357,0.431239,0.180456,fallback_planner,True
drawer-sensor-s2-octo-ep001,9,fallback,close_drawer,0.540109,0.233429,0.493051,0.056604,0.164471,fallback_planner,True
drawer-sensor-s2-octo-ep001,10,fallback,close_drawer,0.569332,0.264652,-0.114285,0.147889,0.148255,fallback_planner,True
drawer-sensor-s2-octo-ep002,0,fallback,open_drawer,0.771786,0.465106,-0.49377,-0.262993,0.355261,fallback_planner,True
drawer-sensor-s2-octo-ep002,1,fallback,open_drawer,0.825567,0.520887,0.132273,-0.105258,0.340764,fallback_planner,False
drawer-sensor-s2-octo-ep002,3,fallback,grasp_block,0.781305,0.476625,0.163652,0.292452,0.321624,fallback_planner,True
drawer-sensor-s2-octo-ep002,4,fallback,grasp_block,0.762603,0.457923,0.336572,0.026057,0.299805,fallback_planner,True
drawer-sensor-s2-octo-ep002,5,fallback,grasp_block,0.758368,0.453688,0.300546,0.507775,0.256526,fallback_planner,True
drawer-sensor-s2-octo-ep002,6,fallback,place_in_bin,0.790926,0.488246,0.20785,-0.102668,0.24011,fallback_planner,True
drawer-sensor-s2-octo-ep002,7,fallback,place_in_bin,0.791037,0.488357,0.318149,0.2132,0.227207,fallback_planner,True
drawer-sensor-s2-octo-ep002,8,fallback,close_drawer,0.743909,0.441229,-0.343221,-0.199962,0.232634,fallback_planner,True
drawer-sensor-s2-octo-ep002,9,fallback,close_drawer,0.699704,0.397024,0.537017,-0.341232,0.175785,fallback_planner,True
drawer-sensor-s2-octo-ep002,10,fallback,close_drawer,0.656097,0.353417,-0.33726,0.255088,0.16786,fallback_planner,True
drawer-sensor-s2-octo-ep003,0,fallback,open_drawer,0.78372,0.47704,0.112357,-0.216726,0.368442,fallback_planner,True
drawer-sensor-s2-octo-ep003,1,fallback,open_drawer,0.761388,0.454708,-0.042077,-0.300545,0.358174,fallback_planner,True
drawer-sensor-s2-octo-ep003,2,fallback,open_drawer,0.732491,0.425811,0.218198,0.49482,0.316651,fallback_planner,True
drawer-sensor-s2-octo-ep003,3,fallback,grasp_block,0.715905,0.409225,0.010992,0.09336,0.339793,fallback_planner,True
drawer-sensor-s2-octo-ep003,4,fallback,grasp_block,0.67352,0.36684,-0.026569,-0.024715,0.301886,fallback_planner,True
drawer-sensor-s2-octo-ep003,5,fallback,grasp_block,0.662224,0.355544,0.257225,0.176559,0.246595,fallback_planner,True
drawer-sensor-s2-octo-ep003,6,fallback,place_in_bin,0.637073,0.330393,-0.26364,0.235417,0.22442,fallback_planner,True
drawer-sensor-s2-octo-ep003,7,fallback,place_in_bin,0.59192,0.28524,-0.239316,-0.346517,0.24537,fallback_planner,True
drawer-sensor-s2-octo-ep003,8,fallback,close_drawer,0.572575,0.265895,0.196302,0.305621,0.207723,fallback_planner,True
drawer-sensor-s2-octo-ep003,9,fallback,close_drawer,0.53495,0.22827,0.550031,-0.209073,0.175821,fallback_planner,True
drawer-sensor-s2-octo-ep003,10,pause,close_drawer,0.471968,0.351968,-0.257184,0.469649,0.129107,reobserve,True
drawer-sensor-s2-octo-ep004,0,fallback,open_drawer,0.785459,0.478779,0.248852,0.297805,0.367212,fallback_planner,True
drawer-sensor-s2-octo-ep004,1,fallback,open_drawer,0.757507,0.450827,-0.424932,0.459768,0.337448,fallback_planner,True
drawer-sensor-s2-octo-ep004,2,fallback,open_drawer,0.732864,0.426184,0.072994,0.096592,0.321193,fallback_planner,True
drawer-sensor-s2-octo-ep004,3,fallback,grasp_block,0.71151,0.40483,0.111938,0.087454,0.335703,fallback_planner,True
drawer-sensor-s2-octo-ep004,4,fallback,grasp_block,0.683838,0.377158,0.420345,0.344543,0.283361,fallback_planner,True
drawer-sensor-s2-octo-ep004,5,fallback,place_in_bin,0.674068,0.367388,0.049674,0.131124,0.257733,fallback_planner,True
drawer-sensor-s2-octo-ep004,6,fallback,place_in_bin,0.62797,0.32129,-0.032544,-0.303584,0.255389,fallback_planner,True
drawer-sensor-s2-octo-ep004,7,fallback,close_drawer,0.597212,0.290532,0.032726,-0.274651,0.216056,fallback_planner,True
drawer-sensor-s2-octo-ep004,8,fallback,close_drawer,0.54954,0.24286,-0.07626,-0.270637,0.183455,fallback_planner,True
drawer-sensor-s2-octo-ep004,9,fallback,close_drawer,0.502927,0.196247,-0.390241,-0.218599,0.16678,fallback_planner,True
drawer-combined-s0-openvla-ep000,0,pause,open_drawer,0.233541,0.113541,-0.502834,-0.064419,0.340535,reobserve,True
drawer-combined-s0-openvla-ep000,1,resume,grasp_block,0.194835,0.194835,0.308383,-0.374102,0.337819,policy,True
drawer-combined-s0-openvla-ep001,0,pause,open_drawer,0.238276,0.118276,0.387925,-0.468036,0.364594,reobserve,True
drawer-combined-s0-openvla-ep001,1,resume,grasp_block,0.19485,0.19485,-0.374996,-0.115853,0.329681,policy,True
drawer-combined-s0-openvla-ep002,0,pause,open_drawer,0.230802,0.110802,-0.42013,0.282138,0.375082,reobserve,True
drawer-combined-s0-openvla-ep002,1,resume,grasp_block,0.19497,0.19497,0.04443,0.311305,0.338921,policy,True
drawer-combined-s0-openvla-ep003,0,pause,open_drawer,0.228531,0.108531,0.046015,-0.075306,0.344187,reobserve,True
drawer-combined-s0-openvla-ep003,1,resume,grasp_block,0.19644,0.19644,0.36372,-0.46755,0.319495,policy,True
drawer-combined-s0-openvla-ep004,0,pause,open_drawer,0.231055,0.111055,0.183046,0.095089,0.379717,reobserve,True
drawer-combined-s0-openvla-ep004,1,resume,grasp_block,0.196447,0.196447,-0.398525,0.170419,0.339183,policy,True
drawer-combined-s0-openvla-ep004,2,pause,grasp_block,0.213024,0.093024,0.137966,-0.446477,0.289312,reobserve,True
drawer-combined-s0-openvla-ep004,3,resume,place_in_bin,0.191492,0.191492,0.172637,0.107933,0.264412,policy,True
drawer-combined-s0-octo-ep000,0,pause,open_drawer,0.358571,0.238571,0.100091,0.078274,0.35148,reobserve,True
drawer-combined-s0-octo-ep000,5,resume,close_drawer,0.195792,0.195792,0.003286,-0.367355,0.208418,policy,True
drawer-combined-s0-octo-ep001,0,pause,open_drawer,0.34595,0.22595,0.173994,-0.083096,0.362421,reobserve,True
drawer-combined-s0-octo-ep001,5,resume,close_drawer,0.197882,0.197882,-0.33741,-0.261308,0.186195,policy,True
drawer-combined-s0-octo-ep002,0,pause,open_drawer,0.342796,0.222796,-0.193418,-0.365908,0.34078,reobserve,True
drawer-combined-s0-octo-ep002,5,resume,close_drawer,0.193294,0.193294,-0.062979,-0.356051,0.168759,policy,True
drawer-combined-s0-octo-ep003,0,pause,open_drawer,0.361355,0.241355,0.23949,-0.291442,0.38902,reobserve,True
drawer-combined-s0-octo-ep003,8,resume,close_drawer,0.190742,0.190742,-0.374999,0.28549,0.127549,policy,True
drawer-combined-s0-octo-ep004,0,pause,open_drawer,0.352335,0.232335,0.259423,0.204316,0.360649,reobserve,True
drawer-combined-s0-octo-ep004,8,resume,close_drawer,0.185129,0.185129,-0.34598,0.201049,0.154842,policy,True
drawer-combined-s1-openvla-ep000,0,pause,open_drawer,0.454162,0.334162,-0.573216,0.19341,0.397038,reobserve,True
drawer-combined-s1-openvla-ep001,0,pause,open_drawer,0.462362,0.342362,0.351713,0.331832,0.339752,reobserve,True
drawer-combined-s1-openvla-ep002,0,pause,open_drawer,0.464661,0.344661,-0.446543,-0.060422,0.359502,reobserve,True
drawer-combined-s1-openvla-ep003,0,pause,open_drawer,0.463925,0.343925,0.367423,-0.207479,0.397139,reobserve,True
drawer-combined-s1-openvla-ep004,0,pause,open_drawer,0.464374,0.344374,-0.079841,0.428704,0.354535,reobserve,True
drawer-combined-s1-octo-ep000,0,fallback,open_drawer,0.563653,0.252773,0.405847,-0.404227,0.366854,fallback_planner,True
drawer-combined-s1-octo-ep000,1,fallback,open_drawer,0.535936,0.225056,-0.065994,0.023317,0.312805,fallback_planner,True
drawer-combined-s1-octo-ep000,2,fallback,grasp_block,0.501763,0.190883,-0.157698,-0.28322,0.327664,fallback_planner,True
drawer-combined-s1-octo-ep000,3,pause,grasp_block,0.434837,0.314837,-0.266764,0.055134,0.290024,reobserve,True
drawer-combined-s1-octo-ep001,0,fallback,open_drawer,0.572155,0.261275,-0.463063,0.075713,0.391755,fallback_planner,True
drawer-combined-s1-octo-ep001,1,fallback,open_drawer,0.551269,0.240389,0.090151,0.187423,0.329488,fallback_planner,True
drawer-combined-s1-octo-ep001,2,pause,grasp_block,0.494437,0.374437,-0.330852,-0.137082,0.293694,reobserve,True
drawer-combined-s1-octo-ep002,0,fallback,open_drawer,0.584997,0.274117,-0.222826,0.316607,0.397199,fallback_planner,True
drawer-combined-s1-octo-ep002,1,fallback,open_drawer,0.542077,0.231197,0.351362,0.155724,0.339164,fallback_planner,True
drawer-combined-s1-octo-ep002,2,pause,grasp_block,0.496994,0.376994,0.433062,-0.086722,0.301589,reobserve,True
drawer-combined-s1-octo-ep003,0,fallback,open_drawer,0.580612,0.269732,0.068032,-0.156502,0.357862,fallback_planner,True
drawer-combined-s1-octo-ep003,1,fallback,open_drawer,0.533465,0.222585,0.156242,0.085245,0.354817,fallback_planner,True
drawer-combined-s1-octo-ep003,2,pause,grasp_block,0.498743,0.378743,0.305217,0.11737,0.303927,reobserve,True
drawer-combined-s1-octo-ep004,0,fallback,open_drawer,0.565333,0.254453,-0.474358,0.015629,0.379895,fallback_planner,True
drawer-combined-s1-octo-ep004,1,fallback,open_drawer,0.608506,0.299626,-0.274331,0.160966,0.355984,fallback_planner,True
drawer-combined-s1-octo-ep004,2,fallback,grasp_block,0.581303,0.272423,-0.527663,0.130312,0.339992,fallback_planner,True
drawer-combined-s1-octo-ep004,3,fallback,grasp_block,0.540667,0.231787,-0.156346,-0.436562,0.27296,fallback_planner,True
drawer-combined-s1-octo-ep004,4,fallback,place_in_bin,0.502474,0.193594,0.018291,-0.019456,0.267859,fallback_planner,True
drawer-combined-s1-octo-ep004,5,pause,place_in_bin,0.471547,0.351547,0.397383,0.189788,0.224776,reobserve,True
drawer-combined-s2-openvla-ep000,0,fallback,open_drawer,0.72555,0.41915,0.067294,-0.228363,0.356196,fallback_planner,True
drawer-combined-s2-openvla-ep000,1,fallback,open_drawer,0.690234,0.383834,-0.179839,0.262821,0.353328,fallback_planner,True
drawer-combined-s2-openvla-ep000,2,fallback,grasp_block,0.69018,0.38378,0.44096,0.222496,0.359658,fallback_planner,True
drawer-combined-s2-openvla-ep000,3,fallback,grasp_block,0.654807,0.348407,-0.196188,-0.242906,0.321413,fallback_planner,True
drawer-combined-s2-openvla-ep000,4,fallback,grasp_block,0.613535,0.307135,0.312889,0.385293,0.277835,fallback_planner,True
drawer-combined-s2-openvla-ep000,5,fallback,place_in_bin,0.611636,0.305236,0.423806,0.130124,0.244967,fallback_planner,True
drawer-combined-s2-openvla-ep000,6,fallback,place_in_bin,0.57984,0.27344,-0.451456,-0.237964,0.25827,fallback_planner,True
drawer-combined-s2-openvla-ep000,7,fallback,close_drawer,0.540204,0.233804,0.059301,0.028145,0.231267,fallback_planner,True
drawer-combined-s2-openvla-ep000,8,fallback,close_drawer,0.504459,0.198059,-0.323978,0.426659,0.174912,fallback_planner,True
drawer-combined-s2-openvla-ep000,9,pause,close_drawer,0.462476,0.342476,-0.3371,-0.284227,0.131246,reobserve,True
drawer-combined-s2-openvla-ep001,0,fallback,open_drawer,0.718705,0.412305,-0.078153,0.32284,0.367235,fallback_planner,True
drawer-combined-s2-openvla-ep001,1,fallback,open_drawer,0.695973,0.389573,0.15403,0.024515,0.343335,fallback_planner,True
drawer-combined-s2-openvla-ep001,2,fallback,open_drawer,0.691022,0.384622,-0.115859,-0.323856,0.362128,fallback_planner,True
drawer-combined-s2-openvla-ep001,3,fallback,grasp_block,0.650616,0.344216,0.079387,0.262028,0.337798,fallback_planner,True
drawer-combined-s2-openvla-ep001,4,fallback,grasp_block,0.66007,0.35367,-0.119744,0.053475,0.271843,fallback_planner,True
drawer-combined-s2-openvla-ep001,5,fallback,grasp_block,0.621551,0.315151,0.105643,-0.004684,0.249055,fallback_planner,True
drawer-combined-s2-openvla-ep001,6,fallback,place_in_bin,0.649335,0.344935,-0.345853,-0.172874,0.25486,fallback_planner,True
drawer-combined-s2-openvla-ep001,7,fallback,place_in_bin,0.687563,0.385163,0.290715,-0.074369,0.241551,fallback_planner,True
drawer-combined-s2-openvla-ep001,8,fallback,close_drawer,0.653309,0.350909,0.300131,-0.362415,0.194029,fallback_planner,True
drawer-combined-s2-openvla-ep001,9,fallback,close_drawer,0.661312,0.358912,0.459531,0.305755,0.177872,fallback_planner,True
drawer-combined-s2-openvla-ep001,10,fallback,close_drawer,0.582356,0.279956,-0.065334,-0.273415,0.141065,fallback_planner,True
drawer-combined-s2-openvla-ep002,0,fallback,open_drawer,0.734444,0.428044,-0.001409,0.211134,0.355227,fallback_planner,True
drawer-combined-s2-openvla-ep002,1,fallback,open_drawer,0.687136,0.380736,0.389234,0.197029,0.377763,fallback_planner,True
drawer-combined-s2-openvla-ep002,2,fallback,grasp_block,0.694576,0.388176,-0.402599,-0.228368,0.348218,fallback_planner,True
drawer-combined-s2-openvla-ep002,3,fallback,grasp_block,0.658954,0.352554,-0.251866,0.519398,0.29758,fallback_planner,True
drawer-combined-s2-openvla-ep002,4,fallback,grasp_block,0.62367,0.31727,0.178456,0.184228,0.320937,fallback_planner,True
drawer-combined-s2-openvla-ep002,5,fallback,place_in_bin,0.613902,0.307502,0.367779,0.057003,0.267842,fallback_planner,True
drawer-combined-s2-openvla-ep002,6,fallback,place_in_bin,0.583299,0.276899,-0.093881,-0.20605,0.218126,fallback_planner,True
drawer-combined-s2-openvla-ep002,7,fallback,place_in_bin,0.533271,0.226871,-0.001464,0.115455,0.224507,fallback_planner,True
drawer-combined-s2-openvla-ep002,8,fallback,close_drawer,0.500336,0.193936,-0.177647,-0.185187,0.173435,fallback_planner,True
drawer-combined-s2-openvla-ep002,9,pause,close_drawer,0.464822,0.344822,0.4758,-0.161842,0.129354,reobserve,True
drawer-combined-s2-openvla-ep003,0,fallback,open_drawer,0.724685,0.418285,0.403914,-0.208546,0.368673,fallback_planner,True
drawer-combined-s2-openvla-ep003,1,fallback,open_drawer,0.699058,0.392658,-0.55787,0.167236,0.371304,fallback_planner,True
drawer-combined-s2-openvla-ep003,2,fallback,grasp_block,0.694585,0.388185,-0.507333,-0.168167,0.318446,fallback_planner,True
drawer-combined-s2-openvla-ep003,3,fallback,grasp_block,0.65057,0.34417,-0.047285,-0.074236,0.336452,fallback_planner,True
drawer-combined-s2-openvla-ep003,4,fallback,grasp_block,0.619047,0.312647,0.354196,-0.290993,0.302329,fallback_planner,True
drawer-combined-s2-openvla-ep003,5,fallback,place_in_bin,0.61236,0.30596,0.075951,-0.065992,0.291881,fallback_planner,True
drawer-combined-s2-openvla-ep003,6,fallback,place_in_bin,0.575806,0.269406,-0.018353,0.110305,0.220792,fallback_planner,True
drawer-combined-s2-openvla-ep003,7,fallback,close_drawer,0.540996,0.234596,-0.4427,-0.028849,0.211133,fallback_planner,True
drawer-combined-s2-openvla-ep003,8,fallback,close_drawer,0.508227,0.201827,-0.0663,-0.306538,0.195538,fallback_planner,True
drawer-combined-s2-openvla-ep003,9,pause,close_drawer,0.466821,0.346821,0.26627,0.108748,0.173659,reobserve,True
drawer-combined-s2-openvla-ep004,0,fallback,open_drawer,0.730702,0.424302,-0.338033,-0.103274,0.392589,fallback_planner,True
drawer-combined-s2-openvla-ep004,1,fallback,open_drawer,0.696138,0.389738,-0.267959,0.332398,0.34421,fallback_planner,True
drawer-combined-s2-openvla-ep004,2,fallback,grasp_block,0.693353,0.386953,0.342564,0.051239,0.352044,fallback_planner,True
drawer-combined-s2-openvla-ep004,3,fallback,grasp_block,0.654949,0.348549,0.292716,-0.273201,0.31722,fallback_planner,True
drawer-combined-s2-openvla-ep004,4,fallback,grasp_block,0.69124,0.386839,0.046711,0.268199,0.302534,fallback_planner,True
drawer-combined-s2-openvla-ep004,5,fallback,grasp_block,0.691653,0.387253,-0.030504,0.260698,0.25721,fallback_planner,True
drawer-combined-s2-openvla-ep004,6,fallback,place_in_bin,0.650992,0.346592,0.26172,0.18947,0.252399,fallback_planner,True
drawer-combined-s2-openvla-ep004,7,fallback,place_in_bin,0.663367,0.358967,-0.111356,0.202775,0.191344,fallback_planner,True
drawer-combined-s2-openvla-ep004,8,fallback,close_drawer,0.577719,0.273319,-0.059835,-0.080442,0.18167,fallback_planner,True
drawer-combined-s2-openvla-ep004,9,fallback,close_drawer,0.540411,0.236011,0.233516,0.167968,0.15445,fallback_planner,True
drawer-combined-s2-openvla-ep004,10,fallback,close_drawer,0.50978,0.20538,0.196781,0.214679,0.154627,fallback_planner,True
drawer-combined-s2-octo-ep000,0,fallback,open_drawer,0.810355,0.503955,-0.409259,-0.094114,0.373711,fallback_planner,False
drawer-combined-s2-octo-ep000,2,fallback,open_drawer,0.787527,0.481127,-0.157694,-0.171477,0.307906,fallback_planner,True
drawer-combined-s2-octo-ep000,3,fallback,grasp_block,0.776232,0.469832,0.276173,-0.211717,0.318502,fallback_planner,True
drawer-combined-s2-octo-ep000,4,fallback,grasp_block,0.728237,0.421837,0.415559,0.352404,0.327128,fallback_planner,True
drawer-combined-s2-octo-ep000,5,fallback,grasp_block,0.725286,0.418886,-0.46101,0.001681,0.292554,fallback_planner,True
drawer-combined-s2-octo-ep000,6,fallback,place_in_bin,0.695483,0.389083,0.482672,-0.043575,0.276712,fallback_planner,True
drawer-combined-s2-octo-ep000,7,fallback,place_in_bin,0.67586,0.36946,-0.291828,0.204976,0.210417,fallback_planner,True
drawer-combined-s2-octo-ep000,8,fallback,close_drawer,0.627889,0.321489,0.511656,0.33951,0.201003,fallback_planner,True
drawer-combined-s2-octo-ep000,9,fallback,close_drawer,0.587228,0.280828,0.0306,-0.341187,0.185821,fallback_planner,True
drawer-combined-s2-octo-ep000,10,fallback,close_drawer,0.563991,0.257591,0.028494,0.383563,0.119619,fallback_planner,True
drawer-combined-s2-octo-ep001,0,fallback,open_drawer,0.810002,0.503602,-0.247066,-0.038972,0.380601,fallback_planner,False
drawer-combined-s2-octo-ep001,2,fallback,open_drawer,0.783953,0.477553,0.401188,-0.184012,0.342064,fallback_planner,True
drawer-combined-s2-octo-ep001,3,fallback,grasp_block,0.758221,0.451821,-0.404575,0.312594,0.316159,fallback_planner,True
drawer-combined-s2-octo-ep001,4,fallback,grasp_block,0.736805,0.430405,0.246476,0.000138,0.288857,fallback_planner,True
drawer-combined-s2-octo-ep001,5,fallback,grasp_block,0.736978,0.430578,0.39696,-0.33988,0.271315,fallback_planner,True
drawer-combined-s2-octo-ep001,6,fallback,place_in_bin,0.706154,0.399754,-0.476786,-0.263947,0.249047,fallback_planner,True
